date,state_code,state_name,actual,normal,deviation,rainfall_1day,rainfall_3day,rainfall_7day,temperature,humidity,pressure,wind_speed,flood_occurred
2009-01-07,28,Andhra Pradesh,0.0,0.06,-100.0,0.0,0.0,0.02,23.0,72,1008.7,9.5,0.0
2009-01-08,28,Andhra Pradesh,0.11,0.05,120.0,0.11,0.11,0.13,23.8,67,1010.5,10.3,0.0
2009-01-09,28,Andhra Pradesh,0.17,0.06,183.33,0.17,0.28,0.3,24.1,67,1011.1,10.2,0.0
2009-01-10,28,Andhra Pradesh,0.01,0.24,-95.83,0.01,0.29,0.29,24.3,69,1010.8,9.0,0.0
2009-01-11,28,Andhra Pradesh,0.01,0.27,-96.3,0.01,0.19,0.3,24.1,72,1010.8,8.6,0.0
2009-01-12,28,Andhra Pradesh,0.0,0.27,-100.0,0.0,0.0199999999999999,0.3,23.9,71,1012.4,8.2,0.0
2009-01-13,28,Andhra Pradesh,0.0,0.29,-100.0,0.0,0.0099999999999999,0.3,23.8,72,1013.1,10.4,0.0
2009-01-14,28,Andhra Pradesh,0.02,0.33,-93.94,0.02,0.0199999999999999,0.32,23.8,72,1013.1,10.6,0.0
2009-01-15,28,Andhra Pradesh,0.01,0.39,-97.44,0.01,0.0299999999999999,0.22,24.1,68,1012.7,10.2,0.0
2009-01-16,28,Andhra Pradesh,0.0,0.43,-100.0,0.0,0.0299999999999999,0.05,23.8,70,1012.3,7.5,0.0
2009-01-17,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0099999999999999,0.04,24.1,72,1010.5,7.1,0.0
2009-01-18,28,Andhra Pradesh,0.0,0.07,-100.0,0.0,0.0,0.03,24.0,72,1009.6,6.2,0.0
2009-01-19,28,Andhra Pradesh,0.0,0.12,-100.0,0.0,0.0,0.03,24.3,71,1008.6,5.9,0.0
2009-01-20,28,Andhra Pradesh,0.0,0.07,-100.0,0.0,0.0,0.03,24.5,71,1008.7,5.3,0.0
2009-01-21,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,0.01,24.8,70,1008.2,5.6,0.0
2009-01-22,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,0.0,25.2,69,1006.9,5.5,0.0
2009-01-23,28,Andhra Pradesh,0.0,0.08,-100.0,0.0,0.0,0.0,25.2,71,1005.8,5.5,0.0
2009-01-24,28,Andhra Pradesh,0.0,0.11,-100.0,0.0,0.0,0.0,25.0,71,1006.1,6.4,0.0
2009-01-25,28,Andhra Pradesh,0.0,0.04,-100.0,0.0,0.0,0.0,24.8,71,1006.8,5.9,0.0
2009-01-26,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,0.0,24.4,72,1007.1,6.1,0.0
2009-01-27,28,Andhra Pradesh,0.0,0.09,-100.0,0.0,0.0,0.0,24.4,69,1007.1,5.5,0.0
2009-01-28,28,Andhra Pradesh,0.0,0.19,-100.0,0.0,0.0,0.0,24.0,71,1006.7,5.8,0.0
2009-01-29,28,Andhra Pradesh,0.0,0.08,-100.0,0.0,0.0,0.0,24.3,69,1006.9,5.5,0.0
2009-01-30,28,Andhra Pradesh,0.0,0.15,-100.0,0.0,0.0,0.0,25.2,70,1007.1,6.0,0.0
2009-01-31,28,Andhra Pradesh,0.0,0.31,-100.0,0.0,0.0,0.0,25.8,71,1006.4,6.5,0.0
2009-02-01,28,Andhra Pradesh,0.0,0.3,-100.0,0.0,0.0,0.0,26.1,69,1007.2,8.0,0.0
2009-02-02,28,Andhra Pradesh,0.0,0.16,-100.0,0.0,0.0,0.0,26.1,71,1007.7,7.9,0.0
2009-02-03,28,Andhra Pradesh,0.0,0.13,-100.0,0.0,0.0,0.0,26.0,73,1007.5,8.0,0.0
2009-02-04,28,Andhra Pradesh,0.0,0.07,-100.0,0.0,0.0,0.0,26.3,71,1008.0,8.3,0.0
2009-02-05,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,0.0,26.1,73,1007.9,8.9,0.0
2009-02-06,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.0,26.4,70,1007.7,6.9,0.0
2009-02-07,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.0,26.6,67,1007.2,7.0,0.0
2009-02-08,28,Andhra Pradesh,0.0,0.17,-100.0,0.0,0.0,0.0,26.5,66,1008.8,7.0,0.0
2009-02-09,28,Andhra Pradesh,0.0,0.13,-100.0,0.0,0.0,0.0,26.0,67,1009.0,7.6,0.0
2009-02-10,28,Andhra Pradesh,0.02,0.07,-71.43,0.02,0.0199999999999999,0.02,25.8,66,1007.8,7.6,0.0
2009-02-11,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0199999999999999,0.02,25.8,64,1006.5,7.1,0.0
2009-02-12,28,Andhra Pradesh,0.0,0.13,-100.0,0.0,0.0199999999999999,0.02,26.8,61,1005.6,5.2,0.0
2009-02-13,28,Andhra Pradesh,0.0,0.16,-100.0,0.0,0.0,0.02,27.1,63,1004.7,5.2,0.0
2009-02-14,28,Andhra Pradesh,0.0,0.62,-100.0,0.0,0.0,0.02,27.2,67,1004.9,6.9,0.0
2009-02-15,28,Andhra Pradesh,0.0,0.3,-100.0,0.0,0.0,0.02,27.2,67,1004.7,6.5,0.0
2009-02-16,28,Andhra Pradesh,0.0,0.4,-100.0,0.0,0.0,0.02,26.2,68,1006.5,9.0,0.0
2009-02-17,28,Andhra Pradesh,0.0,0.34,-100.0,0.0,0.0,0.0,26.4,65,1007.3,7.5,0.0
2009-02-18,28,Andhra Pradesh,0.0,0.31,-100.0,0.0,0.0,0.0,26.9,63,1005.7,5.6,0.0
2009-02-19,28,Andhra Pradesh,0.0,0.36,-100.0,0.0,0.0,0.0,26.9,62,1004.7,7.7,0.0
2009-02-20,28,Andhra Pradesh,0.0,0.44,-100.0,0.0,0.0,0.0,26.5,65,1007.2,8.3,0.0
2009-02-21,28,Andhra Pradesh,0.0,0.39,-100.0,0.0,0.0,0.0,26.9,62,1006.6,5.9,0.0
2009-02-22,28,Andhra Pradesh,0.0,0.3,-100.0,0.0,0.0,0.0,27.8,60,1004.0,7.4,0.0
2009-02-23,28,Andhra Pradesh,0.0,0.33,-100.0,0.0,0.0,0.0,27.7,66,1004.3,7.7,0.0
2009-02-24,28,Andhra Pradesh,0.0,0.35,-100.0,0.0,0.0,0.0,28.4,64,1003.6,9.5,0.0
2009-02-25,28,Andhra Pradesh,0.0,0.2,-100.0,0.0,0.0,0.0,29.4,64,1002.6,7.3,0.0
2009-02-26,28,Andhra Pradesh,0.0,0.19,-100.0,0.0,0.0,0.0,29.5,62,1002.9,5.7,0.0
2009-02-27,28,Andhra Pradesh,0.0,0.09,-100.0,0.0,0.0,0.0,29.2,65,1004.1,7.3,0.0
2009-02-28,28,Andhra Pradesh,0.0,0.16,-100.0,0.0,0.0,0.0,29.5,58,1003.5,7.2,0.0
2009-03-01,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.0,30.1,51,1002.9,6.0,0.0
2009-03-02,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.0,28.5,65,1004.0,7.8,0.0
2009-03-03,28,Andhra Pradesh,0.0,0.15,-100.0,0.0,0.0,0.0,28.4,67,1004.0,6.3,0.0
2009-03-04,28,Andhra Pradesh,0.0,0.27,-100.0,0.0,0.0,0.0,29.2,65,1003.4,7.1,0.0
2009-03-05,28,Andhra Pradesh,0.0,0.66,-100.0,0.0,0.0,0.0,29.5,62,1002.7,6.0,0.0
2009-03-06,28,Andhra Pradesh,0.0,1.0,-100.0,0.0,0.0,0.0,29.7,59,1003.1,6.2,0.0
2009-03-07,28,Andhra Pradesh,0.0,0.43,-100.0,0.0,0.0,0.0,29.1,68,1003.5,7.6,0.0
2009-03-08,28,Andhra Pradesh,0.0,0.43,-100.0,0.0,0.0,0.0,27.9,67,1004.0,9.0,0.0
2009-03-09,28,Andhra Pradesh,0.0,0.29,-100.0,0.0,0.0,0.0,27.0,68,1005.3,8.2,0.0
2009-03-10,28,Andhra Pradesh,0.09,0.2,-55.0,0.09,0.0899999999999999,0.09,27.4,62,1006.7,8.0,0.0
2009-03-11,28,Andhra Pradesh,0.06,0.59,-89.83,0.06,0.1499999999999999,0.15,28.5,54,1006.3,6.0,0.0
2009-03-12,28,Andhra Pradesh,0.25,0.25,0.0,0.25,0.3999999999999999,0.4,29.2,48,1004.7,5.7,0.0
2009-03-13,28,Andhra Pradesh,0.03,0.27,-88.89,0.03,0.3399999999999999,0.43,28.9,58,1006.4,8.2,0.0
2009-03-14,28,Andhra Pradesh,0.0,0.37,-100.0,0.0,0.28,0.43,28.0,64,1006.6,7.9,0.0
2009-03-15,28,Andhra Pradesh,0.03,0.09,-66.67,0.03,0.06,0.46,28.6,61,1005.4,5.4,0.0
2009-03-16,28,Andhra Pradesh,0.43,0.16,168.75,0.43,0.4599999999999999,0.89,28.8,60,1004.3,5.2,0.0
2009-03-17,28,Andhra Pradesh,0.0,0.05,-100.0,0.0,0.46,0.8,28.1,67,1004.5,7.8,0.0
2009-03-18,28,Andhra Pradesh,0.0,0.16,-100.0,0.0,0.43,0.74,28.6,64,1004.3,6.9,0.0
2009-03-19,28,Andhra Pradesh,0.0,0.41,-100.0,0.0,0.0,0.49,28.8,65,1003.8,8.0,0.0
2009-03-20,28,Andhra Pradesh,0.05,0.19,-73.68,0.05,0.05,0.51,29.0,67,1003.8,10.2,0.0
2009-03-21,28,Andhra Pradesh,0.1,0.19,-47.37,0.1,0.15,0.61,28.6,69,1003.7,7.1,0.0
2009-03-22,28,Andhra Pradesh,1.09,0.21,419.05,1.09,1.2400000000000002,1.67,29.1,66,1003.7,8.6,0.0
2009-03-23,28,Andhra Pradesh,0.77,0.23,234.78,0.77,1.96,2.01,28.7,65,1005.2,7.6,0.0
2009-03-24,28,Andhra Pradesh,0.34,0.29,17.24,0.34,2.2,2.35,28.9,63,1005.9,4.3,0.0
2009-03-25,28,Andhra Pradesh,0.29,0.41,-29.27,0.29,1.4,2.64,29.5,58,1005.2,6.9,0.0
2009-03-26,28,Andhra Pradesh,0.24,0.46,-47.83,0.24,0.87,2.8800000000000003,29.0,62,1003.8,7.9,0.0
2009-03-27,28,Andhra Pradesh,0.0,0.4,-100.0,0.0,0.53,2.8300000000000005,29.3,66,1003.8,8.3,0.0
2009-03-28,28,Andhra Pradesh,0.07,0.33,-78.79,0.07,0.31,2.8000000000000003,29.3,66,1004.4,9.3,0.0
2009-03-29,28,Andhra Pradesh,0.0,0.47,-100.0,0.0,0.07,1.7100000000000002,29.4,67,1003.7,10.6,0.0
2009-03-30,28,Andhra Pradesh,0.02,0.41,-95.12,0.02,0.09,0.9600000000000002,29.9,64,1002.9,9.8,0.0
2009-03-31,28,Andhra Pradesh,0.14,0.39,-64.1,0.14,0.16,0.7600000000000001,30.3,64,1001.9,8.7,0.0
2009-04-01,28,Andhra Pradesh,0.07,0.48,-85.42,0.07,0.23,0.5400000000000003,30.3,65,1002.2,8.5,0.0
2009-04-02,28,Andhra Pradesh,0.0,0.35,-100.0,0.0,0.21,0.3000000000000002,30.0,66,1003.2,9.1,0.0
2009-04-03,28,Andhra Pradesh,0.0,0.31,-100.0,0.0,0.07,0.3000000000000002,30.3,64,1003.6,9.3,0.0
2009-04-04,28,Andhra Pradesh,0.01,0.48,-97.92,0.01,0.01,0.2400000000000002,30.7,63,1003.6,9.4,0.0
2009-04-05,28,Andhra Pradesh,0.0,0.34,-100.0,0.0,0.01,0.2400000000000002,30.7,61,1004.0,10.6,0.0
2009-04-06,28,Andhra Pradesh,0.0,0.64,-100.0,0.0,0.01,0.2200000000000002,30.6,65,1002.3,8.1,0.0
2009-04-07,28,Andhra Pradesh,0.0,0.32,-100.0,0.0,0.0,0.0800000000000002,30.7,65,1001.6,9.6,0.0
2009-04-08,28,Andhra Pradesh,0.05,0.31,-83.87,0.05,0.05,0.0600000000000002,30.5,63,1002.1,7.2,0.0
2009-04-09,28,Andhra Pradesh,0.03,0.63,-95.24,0.03,0.08,0.0900000000000002,30.2,61,1002.9,6.4,0.0
2009-04-10,28,Andhra Pradesh,0.0,0.42,-100.0,0.0,0.08,0.0900000000000002,30.2,61,1003.0,5.9,0.0
2009-04-11,28,Andhra Pradesh,0.0,0.32,-100.0,0.0,0.03,0.0800000000000002,30.9,57,1001.9,7.2,0.0
2009-04-12,28,Andhra Pradesh,0.0,0.54,-100.0,0.0,0.0,0.0800000000000002,30.8,56,1001.2,8.6,0.0
2009-04-13,28,Andhra Pradesh,0.0,0.59,-100.0,0.0,0.0,0.0800000000000002,31.0,57,999.2,6.5,0.0
2009-04-14,28,Andhra Pradesh,0.0,0.71,-100.0,0.0,0.0,0.0800000000000002,31.7,55,998.8,6.7,0.0
2009-04-15,28,Andhra Pradesh,0.0,0.33,-100.0,0.0,0.0,0.0300000000000002,31.6,57,999.3,7.3,0.0
2009-04-16,28,Andhra Pradesh,0.0,0.6,-100.0,0.0,0.0,0.0,32.0,55,997.6,7.4,0.0
2009-04-17,28,Andhra Pradesh,0.0,0.88,-100.0,0.0,0.0,0.0,32.2,65,997.5,11.2,0.0
2009-04-18,28,Andhra Pradesh,0.0,0.86,-100.0,0.0,0.0,0.0,32.6,67,1000.1,12.3,0.0
2009-04-19,28,Andhra Pradesh,0.0,0.92,-100.0,0.0,0.0,0.0,32.1,64,1002.2,11.6,0.0
2009-04-20,28,Andhra Pradesh,1.1,1.07,2.8,1.1,1.1,1.1000000000000003,32.9,63,1000.3,9.7,0.0
2009-04-21,28,Andhra Pradesh,0.98,1.11,-11.71,0.98,2.08,2.08,34.3,53,998.0,10.2,0.0
2009-04-22,28,Andhra Pradesh,0.67,1.27,-47.24,0.67,2.75,2.7500000000000004,34.3,53,998.7,9.3,0.0
2009-04-23,28,Andhra Pradesh,0.44,0.88,-50.0,0.44,2.09,3.1900000000000004,34.2,56,1000.5,7.3,0.0
2009-04-24,28,Andhra Pradesh,0.25,0.79,-68.35,0.25,1.36,3.4400000000000004,33.1,62,1001.3,9.0,0.0
2009-04-25,28,Andhra Pradesh,0.19,0.92,-79.35,0.19,0.88,3.63,31.9,65,1002.7,10.1,0.0
2009-04-26,28,Andhra Pradesh,0.15,0.79,-81.01,0.15,0.59,3.78,31.8,63,1002.9,8.2,0.0
2009-04-27,28,Andhra Pradesh,0.0,0.86,-100.0,0.0,0.3399999999999999,2.68,31.8,61,1002.5,9.1,0.0
2009-04-28,28,Andhra Pradesh,0.25,0.73,-65.75,0.25,0.3999999999999999,1.95,31.8,61,1002.4,10.4,0.0
2009-04-29,28,Andhra Pradesh,0.09,0.63,-85.71,0.09,0.3399999999999999,1.3700000000000003,31.3,60,1002.5,11.1,0.0
2009-04-30,28,Andhra Pradesh,0.0,1.23,-100.0,0.0,0.3399999999999999,0.9300000000000002,32.0,61,1001.5,11.6,0.0
2009-05-01,28,Andhra Pradesh,0.04,1.19,-96.64,0.04,0.1299999999999999,0.7200000000000002,33.1,60,1000.9,11.0,0.0
2009-05-02,28,Andhra Pradesh,0.04,1.19,-96.64,0.04,0.0799999999999999,0.5700000000000003,33.9,59,1000.9,10.9,0.0
2009-05-03,28,Andhra Pradesh,0.87,1.1,-20.91,0.87,0.95,1.2900000000000005,33.9,57,1000.9,11.4,0.0
2009-05-04,28,Andhra Pradesh,0.3,1.14,-73.68,0.3,1.21,1.5900000000000003,32.8,64,1000.2,11.5,0.0
2009-05-05,28,Andhra Pradesh,13.79,0.93,1382.8,13.79,14.96,15.13,32.9,61,1001.2,8.5,0.0
2009-05-06,28,Andhra Pradesh,0.2,0.79,-74.68,0.2,14.29,15.239999999999998,33.3,58,1001.2,6.6,0.0
2009-05-07,28,Andhra Pradesh,0.22,1.08,-79.63,0.22,14.21,15.46,33.6,56,999.5,8.4,0.0
2009-05-08,28,Andhra Pradesh,0.63,1.29,-51.16,0.63,1.05,16.049999999999997,33.4,60,999.3,8.8,0.0
2009-05-09,28,Andhra Pradesh,0.17,1.48,-88.51,0.17,1.02,16.18,33.4,61,998.4,8.6,0.0
2009-05-10,28,Andhra Pradesh,1.38,2.49,-44.58,1.38,2.18,16.69,33.8,59,997.2,7.6,0.0
2009-05-11,28,Andhra Pradesh,0.04,1.82,-97.8,0.04,1.59,16.43,34.4,53,997.2,8.6,0.0
2009-05-12,28,Andhra Pradesh,0.0,2.02,-100.0,0.0,1.4199999999999997,2.64,33.6,61,997.4,10.0,0.0
2009-05-13,28,Andhra Pradesh,0.16,2.71,-94.1,0.16,0.1999999999999998,2.6,33.8,62,996.3,11.2,0.0
2009-05-14,28,Andhra Pradesh,0.04,2.02,-98.02,0.04,0.1999999999999998,2.42,33.8,60,995.4,5.3,0.0
2009-05-15,28,Andhra Pradesh,3.61,1.14,216.67,3.61,3.81,5.4,34.6,51,996.9,6.9,0.0
2009-05-16,28,Andhra Pradesh,1.12,1.52,-26.32,1.12,4.77,6.35,33.8,57,998.7,8.8,0.0
2009-05-17,28,Andhra Pradesh,0.08,2.25,-96.44,0.08,4.81,5.05,32.7,65,999.8,10.9,0.0
2009-05-18,28,Andhra Pradesh,0.58,2.8,-79.29,0.58,1.7799999999999996,5.59,32.5,65,999.7,8.0,0.0
2009-05-19,28,Andhra Pradesh,1.05,2.72,-61.4,1.05,1.7099999999999995,6.640000000000001,32.4,65,998.9,9.2,0.0
2009-05-20,28,Andhra Pradesh,4.24,2.45,73.06,4.24,5.869999999999999,10.72,30.5,72,998.3,7.6,0.0
2009-05-21,28,Andhra Pradesh,0.73,2.49,-70.68,0.73,6.02,11.410000000000002,31.5,67,997.4,7.2,0.0
2009-05-22,28,Andhra Pradesh,14.4,2.84,407.04,14.4,19.37,22.200000000000003,29.8,76,996.8,6.4,0.0
2009-05-23,28,Andhra Pradesh,0.01,2.82,-99.65,0.01,15.14,21.09,31.8,70,994.1,6.4,0.0
2009-05-24,28,Andhra Pradesh,10.86,2.18,398.17,10.86,25.27,31.87,32.9,62,991.6,11.8,0.0
2009-05-25,28,Andhra Pradesh,0.3,1.79,-83.24,0.3,11.169999999999998,31.59,34.4,41,990.6,18.0,0.0
2009-05-26,28,Andhra Pradesh,0.0,1.81,-100.0,0.0,11.159999999999998,30.540000000000003,33.9,41,992.6,10.0,0.0
2009-05-27,28,Andhra Pradesh,0.05,2.02,-97.52,0.05,0.3499999999999982,26.35,33.8,51,995.1,6.2,0.0
2009-05-28,28,Andhra Pradesh,1.04,1.92,-45.83,1.04,1.0899999999999983,26.66,33.9,57,995.9,7.7,0.0
2009-05-29,28,Andhra Pradesh,8.26,1.8,358.89,8.26,9.349999999999998,20.52,34.1,58,996.5,6.3,0.0
2009-05-30,28,Andhra Pradesh,1.84,1.52,21.05,1.84,11.139999999999995,22.35,33.2,62,996.7,9.3,0.0
2009-05-31,28,Andhra Pradesh,2.01,1.79,12.29,2.01,12.109999999999998,13.5,34.1,56,996.3,10.3,0.0
2009-06-01,28,Andhra Pradesh,5.99,2.39,150.63,5.99,9.839999999999998,19.19,34.8,45,997.0,12.0,0.0
2009-06-02,28,Andhra Pradesh,0.13,2.53,-94.86,0.13,8.129999999999999,19.32,34.8,43,997.2,13.0,0.0
2009-06-03,28,Andhra Pradesh,1.16,3.13,-62.94,1.16,7.2799999999999985,20.43,35.0,43,997.2,16.3,0.0
2009-06-04,28,Andhra Pradesh,1.88,2.37,-20.68,1.88,3.169999999999998,21.27,35.8,39,995.0,15.9,0.0
2009-06-05,28,Andhra Pradesh,2.18,2.71,-19.56,2.18,5.219999999999999,15.19,34.6,45,994.1,15.1,0.0
2009-06-06,28,Andhra Pradesh,3.64,2.63,38.4,3.64,7.699999999999998,16.990000000000002,31.3,63,994.9,10.5,0.0
2009-06-07,28,Andhra Pradesh,1.33,2.42,-45.04,1.33,7.149999999999999,16.310000000000002,32.3,50,994.8,13.2,0.0
2009-06-08,28,Andhra Pradesh,1.45,2.17,-33.18,1.45,6.419999999999999,11.77,31.7,55,995.5,14.1,0.0
2009-06-09,28,Andhra Pradesh,0.28,2.15,-86.98,0.28,3.0599999999999983,11.92,34.5,45,996.3,13.2,0.0
2009-06-10,28,Andhra Pradesh,0.83,2.15,-61.4,0.83,2.5599999999999983,11.590000000000002,35.5,40,996.5,9.3,0.0
2009-06-11,28,Andhra Pradesh,5.21,2.06,152.91,5.21,6.319999999999999,14.92,32.1,56,998.9,9.5,0.0
2009-06-12,28,Andhra Pradesh,6.46,2.67,141.95,6.46,12.499999999999998,19.2,32.6,53,999.6,8.8,0.0
2009-06-13,28,Andhra Pradesh,14.45,2.19,559.82,14.45,26.12,30.01,32.4,58,1000.1,10.7,0.0
2009-06-14,28,Andhra Pradesh,0.65,2.96,-78.04,0.65,21.559999999999995,29.33,33.6,51,999.4,11.5,0.0
2009-06-15,28,Andhra Pradesh,2.16,2.89,-25.26,2.16,17.259999999999998,30.04,33.9,50,997.7,12.9,0.0
2009-06-16,28,Andhra Pradesh,4.09,2.7,51.48,4.09,6.899999999999999,33.85,34.0,47,996.8,13.1,0.0
2009-06-17,28,Andhra Pradesh,1.82,3.05,-40.33,1.82,8.069999999999999,34.84,34.0,48,995.6,10.1,0.0
2009-06-18,28,Andhra Pradesh,7.83,2.06,280.1,7.83,13.739999999999998,37.46,34.5,49,995.1,10.0,0.0
2009-06-19,28,Andhra Pradesh,2.15,2.41,-10.79,2.15,11.8,33.15,33.2,56,996.3,9.9,0.0
2009-06-20,28,Andhra Pradesh,3.45,2.43,41.98,3.45,13.429999999999998,22.15,32.1,62,997.4,8.6,0.0
2009-06-21,28,Andhra Pradesh,8.89,2.86,210.84,8.89,14.489999999999998,30.39,31.9,57,998.1,10.9,0.0
2009-06-22,28,Andhra Pradesh,0.58,2.91,-80.07,0.58,12.919999999999998,28.81,33.0,51,996.7,13.5,0.0
2009-06-23,28,Andhra Pradesh,1.12,3.18,-64.78,1.12,10.59,25.84,33.2,49,996.0,13.8,0.0
2009-06-24,28,Andhra Pradesh,0.0,3.42,-100.0,0.0,1.6999999999999984,24.020000000000003,33.7,46,995.7,13.5,0.0
2009-06-25,28,Andhra Pradesh,5.34,3.17,68.45,5.34,6.459999999999998,21.53,32.2,54,996.1,11.8,0.0
2009-06-26,28,Andhra Pradesh,0.58,4.14,-85.99,0.58,5.919999999999998,19.96,31.3,61,995.6,11.8,0.0
2009-06-27,28,Andhra Pradesh,3.22,3.69,-12.74,3.22,9.14,19.73,31.5,60,995.1,11.5,0.0
2009-06-28,28,Andhra Pradesh,7.73,2.78,178.06,7.73,11.53,18.57,31.5,59,995.7,10.4,0.0
2009-06-29,28,Andhra Pradesh,1.15,2.8,-58.93,1.15,12.1,19.14,32.3,58,996.2,7.6,0.0
2009-06-30,28,Andhra Pradesh,4.31,3.62,19.06,4.31,13.189999999999998,22.33,32.2,63,997.4,10.3,0.0
2009-07-01,28,Andhra Pradesh,5.77,3.85,49.87,5.77,11.229999999999997,28.1,31.5,65,997.8,8.8,0.0
2009-07-02,28,Andhra Pradesh,3.7,3.58,3.35,3.7,13.779999999999998,26.46,30.4,67,996.4,11.6,0.0
2009-07-03,28,Andhra Pradesh,2.01,3.42,-41.23,2.01,11.479999999999997,27.89,29.9,67,995.3,13.5,0.0
2009-07-04,28,Andhra Pradesh,1.17,3.99,-70.68,1.17,6.879999999999998,25.84,30.6,60,995.0,10.4,0.0
2009-07-05,28,Andhra Pradesh,5.95,4.27,39.34,5.95,9.13,24.06,28.8,71,995.2,9.6,0.0
2009-07-06,28,Andhra Pradesh,2.21,4.63,-52.27,2.21,9.329999999999998,25.12,29.9,65,995.3,10.4,0.0
2009-07-07,28,Andhra Pradesh,2.2,4.33,-49.19,2.2,10.36,23.01,30.3,62,995.9,12.9,0.0
2009-07-08,28,Andhra Pradesh,1.85,3.33,-44.44,1.85,6.259999999999998,19.090000000000003,28.9,69,996.3,13.1,0.0
2009-07-09,28,Andhra Pradesh,2.61,3.41,-23.46,2.61,6.659999999999998,18.0,28.4,71,997.2,16.9,0.0
2009-07-10,28,Andhra Pradesh,2.01,2.86,-29.72,2.01,6.469999999999998,18.0,28.7,70,998.2,11.7,0.0
2009-07-11,28,Andhra Pradesh,0.21,3.55,-94.08,0.21,4.829999999999997,17.04,30.5,60,998.6,12.7,0.0
2009-07-12,28,Andhra Pradesh,0.82,4.68,-82.48,0.82,3.039999999999998,11.91,31.5,53,996.8,16.2,0.0
2009-07-13,28,Andhra Pradesh,1.88,3.24,-41.98,1.88,2.909999999999998,11.579999999999998,29.1,66,995.0,13.2,0.0
2009-07-14,28,Andhra Pradesh,5.55,3.35,65.67,5.55,8.249999999999998,14.93,26.7,81,994.3,16.3,0.0
2009-07-15,28,Andhra Pradesh,5.94,3.46,71.68,5.94,13.369999999999996,19.02,27.3,76,994.1,19.2,0.0
2009-07-16,28,Andhra Pradesh,2.03,4.06,-50.0,2.03,13.519999999999998,18.44,30.0,62,995.0,15.4,0.0
2009-07-17,28,Andhra Pradesh,0.79,4.02,-80.35,0.79,8.759999999999998,17.22,31.2,55,995.0,14.4,0.0
2009-07-18,28,Andhra Pradesh,0.47,4.38,-89.27,0.47,3.2899999999999974,17.479999999999997,31.5,54,996.6,14.9,0.0
2009-07-19,28,Andhra Pradesh,2.07,3.97,-47.86,2.07,3.329999999999997,18.73,31.0,55,997.8,17.6,0.0
2009-07-20,28,Andhra Pradesh,6.12,3.79,61.48,6.12,8.659999999999997,22.97,28.8,65,996.7,17.7,0.0
2009-07-21,28,Andhra Pradesh,1.87,4.61,-59.44,1.87,10.059999999999995,19.290000000000003,26.8,79,996.5,16.9,0.0
2009-07-22,28,Andhra Pradesh,2.18,5.52,-60.51,2.18,10.169999999999998,15.53,30.2,58,996.8,14.5,0.0
2009-07-23,28,Andhra Pradesh,0.08,5.9,-98.64,0.08,4.129999999999997,13.58,30.7,55,998.4,12.3,0.0
2009-07-24,28,Andhra Pradesh,0.03,6.42,-99.53,0.03,2.2899999999999974,12.82,31.0,54,999.6,13.3,0.0
2009-07-25,28,Andhra Pradesh,0.0,5.95,-100.0,0.0,0.1099999999999973,12.35,31.9,53,998.8,12.9,0.0
2009-07-26,28,Andhra Pradesh,0.13,4.01,-96.76,0.13,0.1599999999999973,10.410000000000002,31.4,53,998.2,13.3,0.0
2009-07-27,28,Andhra Pradesh,1.2,3.91,-69.31,1.2,1.3299999999999974,5.49,31.8,51,997.8,12.8,0.0
2009-07-28,28,Andhra Pradesh,0.59,4.63,-87.26,0.59,1.9199999999999973,4.21,31.7,50,998.2,14.4,0.0
2009-07-29,28,Andhra Pradesh,0.97,3.91,-75.19,0.97,2.759999999999997,3.0,31.3,56,999.6,13.6,0.0
2009-07-30,28,Andhra Pradesh,3.52,4.44,-20.72,3.52,5.0799999999999965,6.44,31.8,56,999.9,11.5,0.0
2009-07-31,28,Andhra Pradesh,2.29,4.98,-54.02,2.29,6.779999999999998,8.7,32.6,51,999.0,10.6,0.0
2009-08-01,28,Andhra Pradesh,2.61,4.26,-38.73,2.61,8.419999999999998,11.31,32.8,49,998.1,12.4,0.0
2009-08-02,28,Andhra Pradesh,0.08,3.27,-97.55,0.08,4.979999999999997,11.26,32.7,46,998.0,12.6,0.0
2009-08-03,28,Andhra Pradesh,0.34,3.49,-90.26,0.34,3.0299999999999967,10.4,32.7,46,997.6,10.1,0.0
2009-08-04,28,Andhra Pradesh,0.36,3.79,-90.5,0.36,0.7799999999999969,10.17,33.3,44,997.4,11.1,0.0
2009-08-05,28,Andhra Pradesh,1.49,3.98,-62.56,1.49,2.189999999999997,10.69,33.5,41,997.3,13.0,0.0
2009-08-06,28,Andhra Pradesh,0.2,3.64,-94.51,0.2,2.049999999999997,7.369999999999999,34.0,39,996.9,11.3,0.0
2009-08-07,28,Andhra Pradesh,0.23,3.73,-93.83,0.23,1.919999999999997,5.3100000000000005,33.7,41,997.4,11.6,0.0
